V1	V2
isogroup781	GO:0004725;GO:0006470;GO:0004721
isogroup7810	GO:0003677;GO:0003700;GO:0005634;GO:0006355;GO:0007275
isogroup7813	GO:0004182;GO:0006508;GO:0004181;GO:0004185
isogroup7815	GO:0006470;GO:0008138;GO:0004721;GO:0017017
isogroup7816	GO:0003700;GO:0005634;GO:0006355;GO:0003677
isogroup7819	GO:0005515;GO:0007165;GO:0005622;GO:0042981;GO:0006915;GO:1900119
isogroup782	GO:0003676;GO:0005634;GO:0008270
isogroup7821	GO:0004800
isogroup7823	GO:0008152;GO:0016491;GO:0016021;GO:0008717;GO:0004244
isogroup7826	GO:0003677;GO:0006355
isogroup7827	GO:0006508;GO:0008237;GO:0004046
isogroup7828	GO:0004565;GO:0005975;GO:0009341
isogroup7829	GO:0004497;GO:0005507;GO:0004500;GO:0006584
isogroup7830	GO:0006508;GO:0030693;GO:0005515;GO:0005622;GO:0042981;GO:0004197;GO:0016946;GO:0006915;GO:1900119
isogroup7831	GO:0003824;GO:0006508;GO:0008236;GO:0004287;GO:0004274
isogroup7833	GO:0005783;GO:0006886;GO:0006915;GO:0016021
isogroup7836	GO:0003676;GO:0005634;GO:0008270
isogroup7837	GO:0003995;GO:0006118;GO:0016491;GO:0004085
isogroup784	GO:0003886;GO:0040029;GO:0006306
isogroup7840	GO:0003824;GO:0006633;GO:0004315
isogroup7842	GO:0005099;GO:0007264;GO:0005509
isogroup7845	GO:0008483;GO:0030170;GO:0008453;GO:0004587
isogroup7846	GO:0003677;GO:0006355;GO:0008270
isogroup7847	GO:0008152;GO:0016491;GO:0004449;GO:0005739;GO:0006099;GO:0004448
isogroup7848	GO:0004114;GO:0051342
isogroup785	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0000810;GO:0004787;GO:0008722;GO:0008758;GO:0008796;GO:0008828;GO:0016462;GO:0016818;GO:0019176;GO:0019177;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup7853	GO:0003676
isogroup7856	GO:0005021;GO:0005524;GO:0006468
isogroup7857	GO:0003700;GO:0005634;GO:0006355
isogroup7862	GO:0003676
isogroup7864	GO:0004295;GO:0006508;GO:0004263;GO:0003812
isogroup7869	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004004;GO:0006412
isogroup7873	GO:0016020
isogroup7874	GO:0005509
isogroup7876	GO:0004325;GO:0006783
isogroup7879	GO:0004721;GO:0006470;GO:0004725;GO:0004722;GO:0008138;GO:0016314;GO:0051800
isogroup7880	GO:0005515;GO:0042981
isogroup7885	GO:0016020
isogroup7887	GO:0003847;GO:0006412
isogroup7889	GO:0006508;GO:0008533;GO:0005509;GO:0008237;GO:0008270;GO:0002226;GO:0009682
isogroup789	GO:0003777;GO:0005524;GO:0005875;GO:0007018
isogroup7891	GO:0003725;GO:0005622
isogroup7892	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup7896	GO:0000166;GO:0017111;GO:0005524
isogroup7898	GO:0000074;GO:0005634
isogroup7899	GO:0003847
isogroup79	GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286;GO:0008567
isogroup790	GO:0004114;GO:0007165;GO:0003824
isogroup7901	GO:0004872;GO:0009719;GO:0005164;GO:0033209
isogroup7904	GO:0004182;GO:0006508;GO:0003677;GO:0006355
isogroup7906	GO:0005215;GO:0006814;GO:0016020
isogroup7907	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0035005;GO:0007268
isogroup7908	GO:0006457;GO:0003755
isogroup7910	GO:0003676;GO:0005634;GO:0008270
isogroup7912	GO:0003743;GO:0005525;GO:0005851;GO:0006413;GO:0006412
isogroup7913	GO:0005267;GO:0006813;GO:0016020;GO:0005216;GO:0006811
isogroup7915	GO:0004416
isogroup7916	GO:0003676;GO:0005634;GO:0008270
isogroup7918	GO:0016012
isogroup792	GO:0007155;GO:0007160;GO:0008305
isogroup7921	GO:0005515
isogroup7922	GO:0005801;GO:0006888
isogroup7927	GO:0005198;GO:0005874;GO:0007018
isogroup7928	GO:0004416
isogroup7931	GO:0005515;GO:0003774;GO:0005200;GO:0005884
isogroup7932	GO:0006811;GO:0016020;GO:0030594;GO:0005230;GO:0016021;GO:0045211;GO:0006810;GO:0015464
isogroup7933	GO:0005525;GO:0007264;GO:0006886;GO:0015031
isogroup7937	GO:0045439
isogroup7939	GO:0000062;GO:0003824;GO:0008152;GO:0004165
isogroup7940	GO:0007218;GO:0016020;GO:0004930
isogroup7943	GO:0008115;GO:0050031
isogroup7946	GO:0007165;GO:0007242
isogroup7948	GO:0003676;GO:0005634;GO:0008270
isogroup7949	GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0008076;GO:0005261;GO:0006812;GO:0005216;GO:0006811;GO:0007268
isogroup7951	GO:0006464;GO:0005634;GO:0006289;GO:0006281
isogroup7952	GO:0005509
isogroup7956	GO:0005158
isogroup7958	GO:0008270;GO:0010992
isogroup7960	GO:0005737;GO:0006817
isogroup7961	GO:0016787;GO:0000158;GO:0004721;GO:0004723;GO:0004724;GO:0005963;GO:0008420;GO:0008597;GO:0015071;GO:0017018;GO:0017020;GO:0017023;GO:0030357;GO:0004722
isogroup7964	GO:0001584;GO:0007186;GO:0016021
isogroup7967	GO:0003677;GO:0003700;GO:0005634;GO:0006355
isogroup7968	GO:0005524;GO:0008026;GO:0003676;GO:0004386
isogroup7969	GO:0006508;GO:0030693;GO:0006915;GO:1900119
isogroup7975	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0003677;GO:0006355
isogroup7978	GO:0005478;GO:0005783;GO:0005794;GO:0006886
isogroup798	GO:0003676;GO:0005634;GO:0008270
isogroup7980	GO:0006486;GO:0008378;GO:0016020;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921;GO:0008499
isogroup7982	GO:0016618
isogroup7983	GO:0008067;GO:0016020;GO:0004965;GO:0007600
isogroup7984	GO:0031419
isogroup7985	GO:0005215;GO:0006810;GO:0016020
isogroup7987	GO:0003743;GO:0005525;GO:0005851;GO:0006413;GO:0046523;GO:0006412
isogroup799	GO:0000226;GO:0000922;GO:0005815
isogroup7990	GO:0005509
isogroup7992	GO:0005576
isogroup7994	GO:0005415;GO:0006810;GO:0016020
isogroup7996	GO:0009306;GO:0015450;GO:0016020
isogroup7998	GO:0003824;GO:0008152;GO:0016787;GO:0003869
isogroup8	GO:0017127
isogroup80	GO:0004842;GO:0005622;GO:0006464;GO:0006512;GO:0010992
isogroup8002	GO:0003700;GO:0005634;GO:0006355;GO:0003677;GO:0006605;GO:0006886;GO:0016020
isogroup8003	GO:0016020;GO:0016757
isogroup8007	GO:0009058
isogroup8010	GO:0004089;GO:0006730;GO:0008270;GO:0031214
isogroup8013	GO:0003936;GO:0046933;GO:0046961
isogroup8014	GO:0005515;GO:0005249;GO:0006813;GO:0008076;GO:0016020
isogroup8015	GO:0004871;GO:0005634;GO:0007166
isogroup8016	GO:0008565;GO:0015031;GO:0016021;GO:0003924;GO:0003925
isogroup8018	GO:0016021;GO:0008273
isogroup8019	GO:0031419
isogroup802	GO:0005515
isogroup8021	GO:0004871;GO:0007165;GO:0000155;GO:0000160;GO:0006355;GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0005261;GO:0006812;GO:0005216;GO:0006811
isogroup8023	GO:0004609;GO:0008654
isogroup8024	GO:0004096;GO:0006118;GO:0006979;GO:0006950
isogroup8027	GO:0005386;GO:0005496;GO:0006810
isogroup8028	GO:0005509
isogroup8029	GO:0006400;GO:0008479;GO:0008616
isogroup803	GO:0003677;GO:0003918;GO:0005524;GO:0006259;GO:0006265
isogroup8032	GO:0001584;GO:0007186;GO:0016021;GO:0004672;GO:0005524;GO:0006468;GO:0022625;GO:0006412
isogroup8033	GO:0003963
isogroup8034	GO:0003676;GO:0005634;GO:0008270
isogroup8036	GO:0003676;GO:0008853;GO:0010992
isogroup8038	GO:0005975;GO:0042578;GO:0042132
isogroup8039	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup8040	GO:0042981;GO:0006915;GO:1900118
isogroup8045	GO:0005489;GO:0006118;GO:0045454;GO:0006950;GO:0006979
isogroup8053	GO:0016491;GO:0008336
isogroup8054	GO:0009058
isogroup8056	GO:0003824;GO:0008152;GO:0003987;GO:0047760
isogroup8057	GO:0016021
isogroup8058	GO:0030731
isogroup8059	GO:0003676;GO:0005634;GO:0008270
isogroup806	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004715
isogroup8060	GO:0031419
isogroup8062	GO:0003993;GO:0004446
isogroup8064	GO:0005198;GO:0005874;GO:0007018;GO:0003924;GO:0005525;GO:0043234;GO:0051258
isogroup8065	GO:0004616
isogroup8068	GO:0003700;GO:0005634;GO:0006355;GO:0003677
isogroup8069	GO:0005576
isogroup807	GO:0004888;GO:0007275;GO:0016020;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
isogroup8071	GO:0005975;GO:0004370;GO:0006072
isogroup8072	GO:0003677;GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup8073	GO:0004287
isogroup8074	GO:0005525;GO:0007264;GO:0006886;GO:0015031
isogroup8075	GO:0003810;GO:0002226;GO:0009682
isogroup8077	GO:0004197;GO:0006508
isogroup8079	GO:0003676;GO:0005634;GO:0008270
isogroup8081	GO:0005874
isogroup8086	GO:0004489;GO:0006555
isogroup8087	GO:0005634;GO:0007275
isogroup809	GO:0000166;GO:0017111;GO:0005524;GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0030163;GO:0043248
isogroup8097	GO:0004615;GO:0005737;GO:0019307;GO:0003824;GO:0008152
isogroup81	GO:0007218;GO:0016020;GO:0003677;GO:0006306;GO:0008170;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557
isogroup8101	GO:0003700;GO:0005634;GO:0006355
isogroup8102	GO:0006100;GO:0016491;GO:0006108;GO:0016615;GO:0030060
isogroup8106	GO:0005634;GO:0030528;GO:0045449;GO:0016251;GO:0040029;GO:0016570
isogroup8107	GO:0008083
isogroup8108	GO:0005198;GO:0005578
isogroup8110	GO:0008270;GO:0006508;GO:0008237;GO:0010992
isogroup8111	GO:0004601;GO:0004447
isogroup8112	GO:0004497;GO:0005507;GO:0004500;GO:0006584
isogroup8114	GO:0005007
isogroup8119	GO:0008757;GO:0008168;GO:0035049
isogroup812	GO:0016020;GO:0005245
isogroup8121	GO:0008270;GO:0000151;GO:0004842;GO:0016567;GO:0009719;GO:0005164;GO:0033209
isogroup8123	GO:0016021
isogroup8124	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup8125	GO:0006118;GO:0004497
isogroup8126	GO:0004144
isogroup8129	GO:0006886;GO:0030125
isogroup8130	GO:0005215;GO:0006810;GO:0016021;GO:0016020;GO:0015101;GO:0015226
isogroup8131	GO:0006118;GO:0004497
isogroup8133	GO:0004672;GO:0005524;GO:0006468;GO:0004674
isogroup8134	GO:0030409;GO:0030412
isogroup8135	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup8138	GO:0006118;GO:0004324;GO:0015039
isogroup8140	GO:0006508;GO:0030693;GO:0006915;GO:1900119
isogroup8141	GO:0016706;GO:0019538;GO:0004656;GO:0016222
isogroup8143	GO:0005554
isogroup8144	GO:0004767;GO:0006685
isogroup8146	GO:0016787;GO:0017110
isogroup8147	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0022625;GO:0042254
isogroup8148	GO:0008152;GO:0016740;GO:0009058;GO:0016769;GO:0008890;GO:0003870
isogroup8149	GO:0005478;GO:0005783;GO:0005794;GO:0006886
isogroup815	GO:0008067;GO:0016020;GO:0004965;GO:0007600
isogroup8151	GO:0004305
isogroup8155	GO:0008415;GO:0004147;GO:0004405;GO:0004406;GO:0008080;GO:0008374;GO:0008951;GO:0016406;GO:0016407;GO:0016408;GO:0016409;GO:0016410;GO:0016411;GO:0016412;GO:0016413;GO:0016414;GO:0016415;GO:0016416;GO:0016417;GO:0016418;GO:0016419;GO:0016420;GO:0016454;GO:0016747;GO:0016748;GO:0016749;GO:0016750;GO:0016751;GO:0016752;GO:0016753;GO:0018030;GO:0018031;GO:0018711;GO:0018712;GO:0018713;GO:0019105;GO:0019107;GO:0019186;GO:0019705;GO:0019706;GO:0019707;GO:0046941;GO:0004092;GO:0004093;GO:0004094
isogroup8157	GO:0004872;GO:0005509
isogroup816	GO:0008152;GO:0016491;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008378;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921
isogroup8160	GO:0005554
isogroup8163	GO:0003912;GO:0003677;GO:0003890;GO:0006260;GO:0006281;GO:0003887
isogroup8165	GO:0006486;GO:0008378;GO:0016020;GO:0008499
isogroup8166	GO:0003677;GO:0003890;GO:0006260;GO:0006281;GO:0003887;GO:0005622;GO:0003889;GO:0003891;GO:0003893;GO:0003894;GO:0003895;GO:0015999;GO:0016000;GO:0016448;GO:0016449;GO:0016450;GO:0016451;GO:0016452;GO:0019984
isogroup8167	GO:0003937;GO:0004643;GO:0006164
isogroup8168	GO:0016020
isogroup8169	GO:0003723;GO:0006445;GO:0008270
isogroup8170	GO:0008152;GO:0016787;GO:0004553;GO:0008933;GO:0015923;GO:0015924;GO:0015925;GO:0015926;GO:0015927;GO:0015928;GO:0015929;GO:0016160
isogroup8172	GO:0004197;GO:0006508;GO:0008234;GO:0004217
isogroup8173	GO:0005554;GO:0006807;GO:0016810;GO:0050152
isogroup8175	GO:0006118;GO:0004497;GO:0004499
isogroup8178	GO:0004040;GO:0016884;GO:0017068;GO:0050566;GO:0050567
isogroup818	GO:0000166;GO:0003677;GO:0003887;GO:0006260;GO:0003889
isogroup8183	GO:0003700;GO:0005634;GO:0006281;GO:0045449;GO:0016251
isogroup8184	GO:0000166;GO:0017111;GO:0010992
isogroup8185	GO:0004034
isogroup8186	GO:0005215;GO:0006857;GO:0016020
isogroup8188	GO:0008152;GO:0004035
isogroup8191	GO:0006118;GO:0004497;GO:0004508
isogroup8193	GO:0006508;GO:0008237;GO:0008270
isogroup8194	GO:0003702;GO:0005524;GO:0005674;GO:0006367;GO:0016251
isogroup8195	GO:0003677;GO:0006306;GO:0008170;GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup8198	GO:0008137;GO:0042773;GO:0003954
isogroup82	GO:0004308
isogroup820	GO:0008152;GO:0016491;GO:0016155
isogroup8200	GO:0005524;GO:0008026;GO:0003676;GO:0004386
isogroup8202	GO:0003676;GO:0005634;GO:0008270
isogroup8204	GO:0000151;GO:0004842;GO:0008270;GO:0016567
isogroup8205	GO:0016021
isogroup8206	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup8209	GO:0003677;GO:0005634
isogroup8212	GO:0005525;GO:0007264;GO:0006886;GO:0015031
isogroup8213	GO:0004295;GO:0006508;GO:0004263
isogroup8215	GO:0008483;GO:0030170;GO:0008453;GO:0047305
isogroup8219	GO:0004871;GO:0005576;GO:0007223;GO:0007275
isogroup822	GO:0003676;GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605
isogroup8221	GO:0005515;GO:0005524;GO:0044267;GO:0005576;GO:0009405;GO:0003763
isogroup8228	GO:0008565;GO:0015031;GO:0016021;GO:0003924;GO:0003925
isogroup8229	GO:0016021;GO:0051205
isogroup823	GO:0016020;GO:0005245
isogroup8230	GO:0047220
isogroup8231	GO:0006118;GO:0004497
isogroup8233	GO:0005975;GO:0009045;GO:0016757;GO:0000009;GO:0000026;GO:0000030;GO:0000033;GO:0003980;GO:0004376;GO:0004576;GO:0004583;GO:0008375;GO:0008376;GO:0008378;GO:0008417;GO:0008921;GO:0016253;GO:0016758;GO:0016759;GO:0018715;GO:0018716;GO:0018717;GO:0018718;GO:0019112;GO:0019187;GO:0042281;GO:0042283;GO:0046527;GO:0046920;GO:0046921
isogroup8234	GO:0047253;GO:0008454
isogroup8235	GO:0007242
isogroup8237	GO:0003677;GO:0008270;GO:0019789
isogroup8238	GO:0007155;GO:0002226;GO:0042381
isogroup8239	GO:0007242
isogroup8240	GO:0009034
isogroup8241	GO:0008080
isogroup8242	GO:0004792;GO:0008272
isogroup8243	GO:0005515;GO:0005737
isogroup8245	GO:0005515
isogroup8246	GO:0005525
isogroup8249	GO:0019135
isogroup825	GO:0007242;GO:0004713;GO:0016175
isogroup8250	GO:0004861;GO:0005634;GO:0007050
isogroup8252	GO:0005515
isogroup8253	GO:0005198;GO:0005578
isogroup8254	GO:0003840
isogroup8255	GO:0000151;GO:0004842;GO:0008270;GO:0016567;GO:0010992
isogroup8258	GO:0004687
isogroup8262	GO:0003676;GO:0003723;GO:0005634;GO:0005737;GO:0006396;GO:0003755;GO:0004600;GO:0030051;GO:0042027
isogroup8263	GO:0004497;GO:0005507;GO:0004500;GO:0006584
isogroup8266	GO:0003700;GO:0005634;GO:0006355
isogroup8267	GO:0004144
isogroup827	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0008152;GO:0016491;GO:0004003;GO:0004004;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626
isogroup8271	GO:0005515;GO:0007165;GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
isogroup8272	GO:0006118;GO:0016491;GO:0005215;GO:0006810;GO:0016020;GO:0008131;GO:0004041
isogroup8275	GO:0003824;GO:0006508;GO:0008236;GO:0008233;GO:0008234
isogroup8278	GO:0016787;GO:0003993
isogroup8279	GO:0003676
isogroup828	GO:0003725;GO:0005622
isogroup8281	GO:0005215;GO:0006857;GO:0016020
isogroup8283	GO:0005975;GO:0042578;GO:0042132
isogroup8284	GO:0007155
isogroup8285	GO:0004558;GO:0004339
isogroup8287	GO:0000074
isogroup8288	GO:0004872;GO:0009719;GO:0005164;GO:0033209
isogroup8289	GO:0007155;GO:0031419;GO:0002226;GO:0042381
isogroup829	GO:0005529;GO:0002226;GO:0001867
isogroup8291	GO:0003676
isogroup8300	GO:0005515
isogroup8303	GO:0016020
isogroup8304	GO:0016787;GO:0004050
isogroup8305	GO:0005515;GO:0005622;GO:0042981;GO:0006915;GO:1900119
isogroup8306	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004687;GO:0007268;GO:0048167
isogroup8307	GO:0003676
isogroup8308	GO:0005509
isogroup8313	GO:0006118;GO:0004497;GO:0004499
isogroup8314	GO:0004558;GO:0004339
isogroup8316	GO:0005488;GO:0006810;GO:0016020;GO:0005743;GO:0015207
isogroup8322	GO:0005524;GO:0008026;GO:0003676;GO:0004386;GO:0008152;GO:0016855;GO:0004004
isogroup8324	GO:0007267;GO:0007275;GO:0007154;GO:0006508;GO:0008233
isogroup8325	GO:0009058;GO:0016779;GO:0004475
isogroup8326	GO:0003725;GO:0005622
isogroup8327	GO:0006118;GO:0008152;GO:0016491;GO:0047115;GO:0004074
isogroup8329	GO:0005489;GO:0005506;GO:0006118;GO:0016651;GO:0008137;GO:0003954
isogroup833	GO:0005198;GO:0007155;GO:0015629;GO:0045296
isogroup8330	GO:0005215;GO:0006810;GO:0016021
isogroup8333	GO:0007155;GO:0005529;GO:0002226;GO:0001867
isogroup8335	GO:0003676
isogroup8338	GO:0005529
isogroup8339	GO:0004890;GO:0005230;GO:0006811;GO:0016021;GO:0045211;GO:0006810;GO:0016020
isogroup834	GO:0004725;GO:0006470;GO:0004721;GO:0005001
isogroup8340	GO:0016020;GO:0050613
isogroup8341	GO:0004623;GO:0005509;GO:0016042
isogroup8344	GO:0005507;GO:0006950;GO:0006979;GO:0034599
isogroup8345	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
isogroup8347	GO:0005509
isogroup835	GO:0004527;GO:0005622;GO:0004535;GO:0008859
isogroup8350	GO:0016874;GO:0004485
isogroup8352	GO:0006118;GO:0016491;GO:0008131;GO:0004041
isogroup8353	GO:0004003;GO:0004004;GO:0008026;GO:0008094;GO:0008186;GO:0015462;GO:0015616;GO:0016887;GO:0017116;GO:0042623;GO:0042624;GO:0042625;GO:0042626;GO:0003906
isogroup8359	GO:0005554
isogroup8361	GO:0003677;GO:0003700;GO:0005634;GO:0006355
isogroup8364	GO:0008152;GO:0016491;GO:0051341
isogroup8366	GO:0005515;GO:0003774;GO:0005200;GO:0005884
isogroup8369	GO:0016021
isogroup8370	GO:0005515;GO:0007165
isogroup8371	GO:0006508;GO:0008533;GO:0008237;GO:0008270;GO:0004238
isogroup8374	GO:0004840;GO:0006464;GO:0006512
isogroup8375	GO:0005525;GO:0006412;GO:0003924;GO:0008547
isogroup8376	GO:0006464;GO:0003824;GO:0004077;GO:0004079;GO:0004080;GO:0004078
isogroup8378	GO:0006118;GO:0004497;GO:0016705;GO:0018585;GO:0018586;GO:0018587;GO:0018588;GO:0018589;GO:0018590;GO:0018591;GO:0018592;GO:0018593;GO:0018594;GO:0018595;GO:0018596;GO:0018597;GO:0018598;GO:0018599;GO:0018600;GO:0018601
isogroup838	GO:0004553;GO:0005975;GO:0004558
isogroup8381	GO:0006633;GO:0050080
isogroup8382	GO:0004840;GO:0006464;GO:0006512;GO:0004842
isogroup8383	GO:0005509;GO:0007156;GO:0016020
isogroup8384	GO:0007165
isogroup8385	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004709
isogroup8389	GO:0042981;GO:0006915;GO:1900118
isogroup839	GO:0004601;GO:0004447
isogroup8391	GO:0003677;GO:0006355
isogroup8392	GO:0003824;GO:0008152;GO:0004300;GO:0004165
isogroup8395	GO:0031177
isogroup8398	GO:0005478;GO:0005622;GO:0006888
isogroup8399	GO:0005515
isogroup84	GO:0016020
isogroup8400	GO:0005515;GO:0007165;GO:0005622;GO:0042981;GO:0006915;GO:1900119
isogroup8401	GO:0003676;GO:0005524;GO:0008026;GO:0004386;GO:0004004;GO:0006412
isogroup8408	GO:0008152;GO:0016740;GO:0045547
isogroup8409	GO:0045439
isogroup841	GO:0004474;GO:0006097;GO:0006099
isogroup8410	GO:0005975;GO:0004801;GO:0005737;GO:0006098
isogroup8411	GO:0001584;GO:0007186;GO:0016021
isogroup8413	GO:0003723;GO:0006445;GO:0008270
isogroup842	GO:0005524;GO:0016887;GO:0000166;GO:0017111
isogroup8421	GO:0005509
isogroup8422	GO:0005215;GO:0006810;GO:0008021;GO:0016020;GO:0003899;GO:0007268
isogroup8423	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
isogroup8426	GO:0006811;GO:0016020;GO:0030594;GO:0005230;GO:0016021;GO:0045211;GO:0006810;GO:0015464
isogroup8427	GO:0005515;GO:0007165;GO:0005123
isogroup8429	GO:0005554;GO:0016020
isogroup8430	GO:0005509;GO:0004723
isogroup8433	GO:0005489;GO:0006118;GO:0016491;GO:0010181;GO:0003958
isogroup8436	GO:0016262
isogroup8437	GO:0000166;GO:0017111;GO:0003777;GO:0007018;GO:0030286
isogroup8439	GO:0003677;GO:0005634;GO:0005198;GO:0005578
isogroup844	GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004713
isogroup8440	GO:0003824;GO:0008464
isogroup8441	GO:0016020;GO:0004295;GO:0006508;GO:0004263
isogroup8442	GO:0003676;GO:0005634;GO:0008270
isogroup8443	GO:0005215;GO:0006810;GO:0016021;GO:0008517;GO:0015232
isogroup8445	GO:0005267;GO:0006813;GO:0016020;GO:0005249;GO:0008076;GO:0007268
isogroup845	GO:0004197;GO:0004221;GO:0006511;GO:0007268;GO:0048167
isogroup8453	GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0005762;GO:0022625;GO:0042254
isogroup8456	GO:0007155
isogroup8457	GO:0003677;GO:0005622;GO:0040029;GO:0006306;GO:0016570
isogroup8458	GO:0005515;GO:0003774;GO:0005200;GO:0005884
isogroup8460	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004684;GO:0004685;GO:0005954;GO:0007268;GO:0048167
isogroup8461	GO:0004584;GO:0000009
isogroup8462	GO:0008152;GO:0008484;GO:0003943;GO:0004065
isogroup8463	GO:0001584;GO:0007186;GO:0016021;GO:0005737;GO:0006817
isogroup8464	GO:0008158;GO:0016020
isogroup8465	GO:0004672;GO:0005524;GO:0006468;GO:0007268;GO:0048167
isogroup8467	GO:0016021
isogroup8469	GO:0004558;GO:0004339
isogroup847	GO:0004601;GO:0004447
isogroup8470	GO:0007242
isogroup8474	GO:0004866;GO:0002226;GO:0009682
isogroup8479	GO:0004500;GO:0006584
isogroup8480	GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674
isogroup8481	GO:0005509;GO:0008152;GO:0016491
isogroup8486	GO:0006952;GO:0042829;GO:0005515;GO:0005622;GO:0042981;GO:0005524;GO:0006915;GO:1900119
isogroup8487	GO:0006835;GO:0016020;GO:0017153
isogroup8488	GO:0004814;GO:0005524;GO:0006420
